Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«СП «Фрунзе» ООО,"саженцы, плодовых и ягодных культур",Республика Башкортостан,Стерлитамакский район,Дир.: Козлов Сергей Леонидович,spkkfrunze@mail.ru,,"(3473) 27-77-77, 8-965-651-0212","453144, с. Тюрюшля, Центральная, 42 А"
«СПП» ООО,"выращивание, убой и глубокая переработка мяса индейки; комбикорма для птиц",Республика Башкортостан,Мелеузовский район,Дир.: Ковалев Андрей Алексеевич,info@indushkin.org,,8-800-201-4135,"453854, Мелеузовский р-н, г. Мелеуз, Совхозная, 11, ком. 3"
«Стерлитамакский Плодопитомнический Совхоз» РБ МУСП,"саженцы плодовых, ягодных культур",Республика Башкортостан,Стерлитамакский район,Дир.: Маннанова Гулия Сафиевна,plodosovhoz-str@mail.ru,,"(3473) 25-10-10, 8-917-360-2209","453149, Стерлитамакский р-н, с. Большой Куганак, Плодопитомник"
«Столыпино» АПК ООО,"садоводство (яблоки, груши, сливы); саженцы плодовых деревьев; переработка, консервирование фруктов",Республика Башкортостан,Кушнаренковский район,Ген. дир.: Галеев Радмир Флюрович,apk.stolypino@gmail.com,,"8-927-311-4157, 8-987-252-4417","452247, Кушнаренковский р-н, с. Ахметово, Кооперативная, 59"
«Торговый Дом «Беларусь» ООО,"сельхозтехника, запчасти, ремонт",Республика Башкортостан,Мелеузовский район,Ген. дир.: Олейник Николай Степанович,office@tdbelarus.ru,http://tdbelarus.ru/,"(34764) 5-10-79, 8-917-499-3920","453850, г. Мелеуз, Береговая, 26/3"
«Туймазинская Зерновая Компания» ООО / «Консалтситигруп» ООО,хранение и складирование зерна,Республика Башкортостан,Туймазинский район,Ген. дир.: Загирова Зинира Закариевна,ccg2008@bk.ru,,"(34782) 2-35-55, (34782) 2-35-56, 8-964-952-9453","452756, г. Туймазы, Советская, 7"
«Уныш» СПОК,производство комбикормов,Республика Башкортостан,Кушнаренковский район,Предс.: Рамазанов Самат Фаритович,,,8-917-447-1368,"452244, Кушнаренковский р-н, с. Бакаево, Горная, 7"
«Уралагроэкспорт» ООО,оптовая торговля зерном,Республика Башкортостан,Ермекеевский район,Упр. - ИП Лаишевцев Максим Сергеевич,uralagroexport@gmail.com,,8-919-401-6570,"453601, Абзелиловский р-н, д/ Абзелилово, Клочкова, 9"
«Урожай» МФ ООО / «СП Урожай» ООО,"зерновые, КРС; производство комбикормов",Республика Башкортостан,Аургазинский район,Дир.: Рафиков Радик Мударисович,,,"(34745) 2-12-40, (34745) 2-01-37, (34745) 2-04-61","453480, Аургазинский р-н, с. Толбазы, Строительная, 1/1"
«Учалыагро» ООО / «Учалинский Элеватор» ООО,"зерновые, масличные; хранение и складирование зерна",Республика Башкортостан,Учалинский район,Ген. дир.: Жигалов Антон Владимирович,ugs17@mail.ru,,8-919-336-1444,"453732, Учалинский р-н, с. Учалы, Элеваторный пер, 1 А"
«Феникс» ООО / «Феникс+» ООО,грузоперевозки,Республика Башкортостан,Караидельский район,Дир.: Бариев Ильяс Тимергалиевич,feniksbit@mail.ru,,8-927-347-0029,"452360, Караидельский р-н, с. Караидель, Мира, 2/1 Д"
«Хайбуллинский Элеватор» ООО,"хранение, сушка, закупка, реализация зерновых",Республика Башкортостан,Хайбуллинский район,Дир.: Исмаилов Азиз Думанович,minisa28@mail.ru,,8-927-303-7444,"453800, Хайбуллинский р-н, с. Акъяр, Новая, 27"
«ХПП-Бакалы» ООО,хранение и складирование зерна,Республика Башкортостан,Бакалинский район,Дир.: Гарипов Рустам Раисович,xppbakaly@mail.ru,,(34742) 3-12-50,"452650, Бакалинский р-н, с. Бакалы, Октябрьская, 66"
«Экокит Регион» ООО,"оптовая торговля зерном, комбикормами",Республика Башкортостан,Уфа г.,Дир.: Дир.: Осокина Виктория Станиславовна,ekokit@inbox.ru,,8-967-737-3774,"450074, г. Уфа, Софьи Перовской, 48"
