Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
"«А7 Агро» ООО, ОП Толкаевка",зерновые,Оренбургская область,Сорочинский район,Рук.: Овсянников Василий Викторович,sov_nikol@mail.ru,,8-912-359-7821,"461946, с.Толкаевка, Гречушкина, 3/2"
«Бурдыгинское» ООО,"зерновые, масличные",Оренбургская область,Сорочинский район,Дир.: Жильников Максим Александрович,burdyginskoe@mail.ru,,(35346) 2-22-38,"461926, с. Бурдыгино, Попов ряд, 2"
«Войковское» ООО,зерновые,Оренбургская область,Сорочинский район,Дир.: Хамидулин Антигулла Мутигуллович,kan1674@yandex.ru,,8-922-863-3174,"461946, п. Войковский, Овражная, 8"
«Горизонт» ОАО,производство масла растительного нерафинированного,Оренбургская область,Сорочинский район,Ген. дир.: Шестакова Кристина Андреевна,oao-gorizont@list.ru,,"(35346) 2-25-81, (35346) 2-27-05","461932, Сорочинский р-н, с. Гамалеевка-1, Заводская, 1"
«Дружба» ООО (Сорочинский р-н),"зерновые, технические",Оренбургская область,Сорочинский район,Дир.: Шуйкин Владимир Николаевич,ooo-drugba2005@yandex.ru,,8-922-851-4201,"461943, с. Романовка, Южная, 3"
«Колос» КФХ,зерновые,Оренбургская область,Сорочинский район,,,,8-922-820-8935,"461940, с. Федоровка"
«Маяк» КФХ,зерновые,Оренбургская область,Сорочинский район,,,,8-922-533-7810,"460000, с. Янтарное"
Мясокомбинат «Сорочинский» ООО,"производство колбасных изделий, забой скота",Оренбургская область,Сорочинский район,Дир.: Складчикова Елена Александровна,sormeat@mail.ru,https://www.xn--h1aadbbjjgatjf9e.xn--p1ai/,"(35346) 4-13-91, 4-12-43","461900, г. Сорочинск, Саратовская, 1"
«Победитель» ООО,"зерновые, технические",Оренбургская область,Сорочинский район,Дир.: Мыльников Сергей Степанович,pob56@yandex.ru,,8-922-878-7777,"461918, с. Первокрасное, Советская, 1"
«Светлана» КФХ,зерновые,Оренбургская область,Сорочинский район,,,,8-922-542-4028,"461935, п. Октябрьский"
«СВС Агро» ООО,"зерновые, технические",Оренбургская область,Сорочинский район,Дир.: Ульяхметов Сергей Николаевич,sws.agro@yandex.ru,,"(35346) 6-70-82, 8-922-876-0447","461900, г. Сорочинск, Фрунзе, 63, оф. 3"
«Сорочинский МЭЗ» ООО,производство растительных масел,Оренбургская область,Сорочинский район,Ген. дир.: Ганенко Сергей Александрович,gzv@nmgk.ru,,"(35346) 2-49-19, 2-49-00","461900, г. Сорочинск, Староэлеваторская, 4"
«Трудовик» ООО,"зерновые, КРС (молочный)",Оренбургская область,Сорочинский район,Дир.: Фомина Алина Игоревна,,,8-932-849-5556,"461932, с. Гамалеевка, Молодежная, 50"
Администрация Ташлинского района,,Оренбургская область,Ташлинский район,Глава района: Сусликов Владимир Иванович,tl@mail.orb.ru,https://tl.orb.ru/,"(35347) 2-14-82, 2-13-67, 2-11-87","461170, Ташлинский р-н, с. Ташла, Довженко, 46"
Управление сельского хозяйства Ташлинского района,,Оренбургская область,Ташлинский район,Нач.: Тертичный Андрей Петрович,tl_agro@mail.orb.ru,https://tl.orb.ru/,"(35347) 2-12-36, 2-12-00","461170, Ташлинский р-н, с. Ташла, Довженко, 46"
56_Ташлинский_КФХ 001,зерновые,Оренбургская область,Ташлинский район,,,,8-922-876-6344,"461185, с. Прокуроновка"
